"","sub_id","common_name","sci_name","tax_order","count_raw","state","county","loc","locid","lat","lon","date","time","protocol","distance_traveled","area_covered","all_obs","breed_code","checklist_comments","observers","vehicles","weather","notes","count","year","mbbs_county","route_num","stop_num"
"5305","S89832226","Wood Thrush","Hylocichla mustelina",27403,"1","US-NC","Chatham","MBBS, Chatham, Route 1-6","L15264910",35.777919,-79.144074,2021-06-06,"06:16 AM","eBird - Stationary Count",NA,NA,1,"S Singing Bird","V=0; H=M,M",NA,NA,NA,NA,1,2021,"chatham",1,6
"5306","S89832223","Wood Thrush","Hylocichla mustelina",27403,"2","US-NC","Chatham","MBBS, Chatham, Route 1-8","L15265013",35.790649,-79.150232,2021-06-06,"06:35 AM","eBird - Stationary Count",NA,NA,1,"S Singing Bird","V=0; H=M,P",NA,NA,NA,NA,2,2021,"chatham",1,8
"5307","S89483752","Wood Thrush","Hylocichla mustelina",27403,"1","US-NC","Chatham","MBBS, Chatham, Route 12-10","L15209786",35.637038,-79.477247,2021-06-02,"06:44 AM","eBird - Stationary Count",NA,NA,1,"","Vehicles=11; habitat=B, H",NA,NA,NA,NA,1,2021,"chatham",12,10
"5308","S89764574","Wood Thrush","Hylocichla mustelina",27403,"1","US-NC","Chatham","MBBS, Chatham, Route 13-12","L15265122",35.737272,-79.455461,2021-06-06,"06:52 AM","eBird - Stationary Count",NA,NA,1,"","Vehicles=3; habitat= B, M",NA,NA,NA,NA,1,2021,"chatham",13,12
"5309","S89764571","Wood Thrush","Hylocichla mustelina",27403,"2","US-NC","Chatham","MBBS, Chatham, Route 13-15","L15265266",35.759489,-79.442942,2021-06-06,"07:13 AM","eBird - Stationary Count",NA,NA,1,"","Vehicles=2; habitat= M, B",NA,NA,NA,NA,2,2021,"chatham",13,15
"5310","S69652567","Wood Thrush","Hylocichla mustelina",27403,"1","US-NC","Chatham","MBBS, Chatham, Route 3-14","L11549456",35.67302,-78.98573,2020-05-25,"05:25 AM","eBird - Casual Observation",NA,NA,0,"","v=0; h=P,M",NA,NA,NA,NA,1,2020,"chatham",3,14
"5311","S69652577","Wood Thrush","Hylocichla mustelina",27403,"2","US-NC","Chatham","MBBS, Chatham, Route 3-6","L11549376",35.67302,-78.98573,2020-05-25,"05:25 AM","eBird - Casual Observation",NA,NA,0,"","v=1; h=P,B",NA,NA,NA,NA,2,2020,"chatham",3,6
"5312","S90146226","Wood Thrush","Hylocichla mustelina",27403,"1","US-NC","Chatham","MBBS, Chatham, Route 3-6","L11549376",35.67302,-78.98573,2021-06-13,"05:52 AM","eBird - Stationary Count",NA,NA,1,"","v=2",NA,NA,NA,NA,1,2021,"chatham",3,6
"5313","S90219062","Wood Thrush","Hylocichla mustelina",27403,"2","US-NC","Chatham","MBBS, Chatham, Route 6-10","L15385214",35.824808,-79.448311,2021-06-15,"06:15 AM","eBird - Stationary Count",NA,NA,1,"S Singing Bird","vehicles=0; habitat=BM,BO",NA,NA,NA,NA,2,2021,"chatham",6,10
"5314","S91031584","Wood Thrush","Hylocichla mustelina",27403,"1","US-NC","Chatham","MBBS, Chatham, Route 7-10","L6043680",35.710583,-79.3282106,2021-06-27,"06:21 AM","eBird - Stationary Count",NA,NA,1,"","",NA,NA,NA,NA,1,2021,"chatham",7,10
"5315","S91031591","Wood Thrush","Hylocichla mustelina",27403,"3","US-NC","Chatham","MBBS, Chatham, Route 7-3","L6043619",35.7001185,-79.3756967,2021-06-27,"05:40 AM","eBird - Stationary Count",NA,NA,1,"","",NA,NA,NA,NA,3,2021,"chatham",7,3
"5316","S91031590","Wood Thrush","Hylocichla mustelina",27403,"1","US-NC","Chatham","MBBS, Chatham, Route 7-4","L6043626",35.7017803,-79.3672945,2021-06-27,"05:46 AM","eBird - Stationary Count",NA,NA,1,"","",NA,NA,NA,NA,1,2021,"chatham",7,4
"5317","S89550504","Wood Thrush","Hylocichla mustelina",27403,"3","US-NC","Chatham","MBBS, Chatham, Route 8-2","L15219974",35.789641,-79.210212,2021-05-31,"05:34 AM","eBird - Stationary Count",NA,NA,1,"","V=0; H= H,B",NA,NA,NA,NA,3,2021,"chatham",8,2
"5318","S89550501","Wood Thrush","Hylocichla mustelina",27403,"1","US-NC","Chatham","MBBS, Chatham, Route 8-5","L15220038",35.809109,-79.214537,2021-05-31,"05:54 AM","eBird - Stationary Count",NA,NA,1,"","V=0; H= H, H",NA,NA,NA,NA,1,2021,"chatham",8,5
"5319","S90572705","Wood Thrush","Hylocichla mustelina",27403,"2","US-NC","Chatham","MBBS, Chatham, Route 9-2","L15469535",35.7781442,-79.0938702,2021-06-20,"05:40 AM","eBird - Stationary Count",NA,NA,1,"","vehicles=1; habitat=M,M",NA,NA,NA,NA,2,2021,"chatham",9,2
"5320","S90572703","Wood Thrush","Hylocichla mustelina",27403,"1","US-NC","Chatham","MBBS, Chatham, Route 9-4","L15468068",35.7757937,-79.0944682,2021-06-20,"05:54 AM","eBird - Stationary Count",NA,NA,1,"","vehicles=1; habitat=B,B",NA,NA,NA,NA,1,2021,"chatham",9,4
"5321","S6921166","Wood Thrush","Hylocichla mustelina",27403,"5","US-NC","Chatham","MBBS, NC, Chatham Co, Route 01, Russell Chapel Road","L999581",35.76855,-79.18405,2010-06-05,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;P. Bailey; weather&#61;clear, 60F, light wind, no rain; vehicles&#61;99",NA,NA,"clear, 60F, light wind, no rain",NA,5,2010,"chatham",1,NA
"5322","S8362749","Wood Thrush","Hylocichla mustelina",27403,"2","US-NC","Chatham","MBBS, NC, Chatham Co, Route 01, Russell Chapel Road","L999581",35.76855,-79.18405,2011-06-05,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;?; others&#61;?; weather&#61;66F at start, 72F at end, sky overcast, winds calm; habitat@9?&#61;?; habitat@12?&#61;?; habitat@17?&#61;?.",NA,NA,"66F at start, 72F at end, sky overcast, winds calm",NA,2,2011,"chatham",1,NA
"5323","S10905428","Wood Thrush","Hylocichla mustelina",27403,"1","US-NC","Chatham","MBBS, NC, Chatham Co, Route 01, Russell Chapel Road","L999581",35.76855,-79.18405,2012-06-03,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;? ;weather&#61;clear sunny day, started at 50 F and ended at 55 F; vehicles&#61;43.",NA,NA,"clear sunny day, started at 50 F and ended at 55 F",NA,1,2012,"chatham",1,NA
"5324","S14277437","Wood Thrush","Hylocichla mustelina",27403,"4","US-NC","Chatham","MBBS, NC, Chatham Co, Route 01, Russell Chapel Road","L999581",35.76855,-79.18405,2013-05-26,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Patsy Bailey; weather&#61;48F; vehicles&#61;50; notes&#61;Barred Owl at 5:15am","Patsy Bailey",50,"48F",NA,4,2013,"chatham",1,NA
"5325","S18562417","Wood Thrush","Hylocichla mustelina",27403,"6","US-NC","Chatham","MBBS, NC, Chatham Co, Route 01, Russell Chapel Road","L999581",35.76855,-79.18405,2014-05-26,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Patsy Bailey, weather&#61;58F at start, clear skies, no wind, vehicles&#61;56, no pre-5:30 am whip-poor-wills at stop 1 and no YB-cuckoos this year, otherwise nothing unusual.",NA,NA,NA,NA,6,2014,"chatham",1,NA
"5326","S23488877","Wood Thrush","Hylocichla mustelina",27403,"4","US-NC","Chatham","MBBS, NC, Chatham Co, Route 01, Russell Chapel Road","L999581",35.76855,-79.18405,2015-05-17,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observer&#61;Patsy Bailey; weather&#61;62 F; vehicles&#61;54; notes&#61;during 15 minutes before start heard one distant whip-poor-will","Patsy Bailey",54,"62 F",NA,4,2015,"chatham",1,NA
"5327","S29846745","Wood Thrush","Hylocichla mustelina",27403,"4","US-NC","Chatham","MBBS, NC, Chatham Co, Route 01, Russell Chapel Road","L999581",35.76855,-79.18405,2016-05-22,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Observers&#61;Patsy Bailey; weather&#61;59F, rain overnight; on arrival at 5:14 am, I heard a Barred Owl at first stop; nothing unusual.",NA,NA,"59F, rain overnight",NA,4,2016,"chatham",1,NA
"5328","S37383596","Wood Thrush","Hylocichla mustelina",27403,"2","US-NC","Chatham","MBBS, NC, Chatham Co, Route 01, Russell Chapel Road","L999581",35.76855,-79.18405,2017-06-04,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Patsy Bailey; weather&#61;61F to 64F; vehicles&#61;40; nothing unusual","Patsy Bailey",40,"61F to 64F",NA,2,2017,"chatham",1,NA
"5329","S46109912","Wood Thrush","Hylocichla mustelina",27403,"5","US-NC","Chatham","MBBS, NC, Chatham Co, Route 01, Russell Chapel Road","L999581",35.76855,-79.18405,2018-05-28,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Patsy Bailey; weather&#61;70F, overcast and humid; vehicles&#61;72;habitat&#61;1P,P, 2B,O, 3B,B, 4B,B, 5BM,BM, 6M,M, 7P,M, 8M,P, 9S,M, 10MW,MW, 11M,M, 12B,B, 13M,M, 14O,O, 15O,M, 16B,B, 17O,P, 18B,B, 19B,M, 20M,B;notes&#61;habitat changes noted for stops 2,9 and 12, also counted on Memorial Day, a Monday, rather than a Sunday, which may explain high number of cars","Patsy Bailey",72,"70F, overcast and humid",NA,5,2018,"chatham",1,NA
"5330","S56955498","Wood Thrush","Hylocichla mustelina",27403,"4","US-NC","Chatham","MBBS, NC, Chatham Co, Route 01, Russell Chapel Road","L999581",35.76855,-79.18405,2019-05-27,"05:26 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Patsy Bailey; weather&#61;66F at start 70F at finish, partly cloudy; vehicles&#61;95; no whip-poor-wills prior to start","Patsy Bailey",95,"66F at start 70F at finish, partly cloudy",NA,4,2019,"chatham",1,NA
"5331","S86261801","Wood Thrush","Hylocichla mustelina",27403,"3","US-NC","Chatham","MBBS, NC, Chatham Co, Route 01, Russell Chapel Road","L999581",35.76855,-79.18405,2020-05-25,"05:30 AM","eBird - Traveling Count",16.093,NA,0,"","observer=Patsy Bailey; weather=64F, light wind, overcast; vehicles=89; notes=Barred Owl heard before start time at first stop",NA,NA,NA,NA,3,2020,"chatham",1,NA
"5332","S6560523","Wood Thrush","Hylocichla mustelina",27403,"3","US-NC","Chatham","MBBS, NC, Chatham Co, Route 02, Mason Neck","L935743",35.86032,-78.9906,2010-06-20,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Orange Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;N. Budnitz, M. Schultz; weather&#61;overcast to clear, 75F, wind calm, no rain; vehicles&#61;50",NA,NA,"overcast to clear, 75F, wind calm, no rain",NA,3,2010,"chatham",2,NA
"5333","S8248021","Wood Thrush","Hylocichla mustelina",27403,"2","US-NC","Chatham","MBBS, NC, Chatham Co, Route 02, Mason Neck","L935743",35.86032,-78.9906,2011-05-15,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Observers=Norm Budnitz, Mike Schultz; Weather=60-70F, wind calm, sky clear; Vehicles=49; Thirteen-year cicadas calling at every stop, sometimes quite loudly.",NA,NA,NA,NA,2,2011,"chatham",2,NA
"5334","S10798041","Wood Thrush","Hylocichla mustelina",27403,"3","US-NC","Chatham","MBBS, NC, Chatham Co, Route 02, Mason Neck","L935743",35.86032,-78.9906,2012-05-20,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Norm Budnitz, Mike Schultz; weather&#61;50-60F, wind calm to light and variable, sky clear; vehicles&#61;35.","Norm Budnitz, Mike Schultz",NA,NA,NA,3,2012,"chatham",2,NA
"5335","S14514102","Wood Thrush","Hylocichla mustelina",27403,"5","US-NC","Chatham","MBBS, NC, Chatham Co, Route 02, Mason Neck","L935743",35.86032,-78.9906,2013-06-19,"05:20 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Norman Budnitz, Mike Schultz; weather&#61;62 F, fog early, clearing later, wind calm; vehicles&#61;61; habitat@5R&#61;BP; habitat@6L&#61;BS; habitat@9L&#61;BO; habitat@16L&#61;BM; habitat&#61;1P,P, 2M,M, 3M,P, 4M,H, 5P,BP, 6BS,BO, 7 M,B, 8B,B, 9BO,B, 10S,M, 11M,B, 12 M,MW, 13M,P, 14S,S, 15S,B, 16BM,B, 17B,B, 18B,B, 19B,B, 20O,O; notes&#61;pre-count: 2 Barred Owls and 2 Eastern Whip-poor-wills, off clock: 1 Purple Martin stop 10.","Norman Budnitz, Mike Schultz",61,"62 F, fog early, clearing later, wind calm",NA,5,2013,"chatham",2,NA
"5336","S18797631","Wood Thrush","Hylocichla mustelina",27403,"1","US-NC","Chatham","MBBS, NC, Chatham Co, Route 02, Mason Neck","L935743",35.86032,-78.9906,2014-06-15,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Norman Budnitz, Mike Schultz; weather&#61;57 F, clear for first half, then overcast, with fog for last 2 stops, wind calm; vehicles&#61;62; habitat@5R&#61;BP; habitat@6L&#61;BS; habitat@9L&#61;BO; habitat@16L&#61;BM; habitat&#61;1P,P, 2M,M, 3M,P, 4M,H, 5P,BP, 6BS,BO, 7 M,B, 8B,B, 9BO,B, 10S,M, 11M,B, 12M,MW, 13M,P, 14S,S, 15S,B, 16BM,B, 17B,B, 18B,B, 19B,B, 20O,O","Norman Budnitz, Mike Schultz",62,"57 F, clear for first half, then overcast, with fog for last 2 stops, wind calm",NA,1,2014,"chatham",2,NA
"5337","S23514221","Wood Thrush","Hylocichla mustelina",27403,"2","US-NC","Chatham","MBBS, NC, Chatham Co, Route 02, Mason Neck","L935743",35.86032,-78.9906,2015-05-17,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Norman Budnitz, Mike Schultz; weather&#61;65 F, overcast for first half, then partly cloudy, wind calm; vehicles&#61;62; habitat@1R&#61;PO; habitat@5L&#61;BP; habitat&#61;1P,PO, 2M,M, 3M,P, 4M,H, 5BP,BP, 6BS,BO, 7 M,B, 8B,B, 9BO,B, 10S,M, 11M,B, 12M,MW, 13M,P, 14S,S, 15S,B, 16BM,B, 17B,B, 18B,B, 19B,B, 20O,O; notes&#61;GBHE rookery in vicinity of stops 9-12","Norman Budnitz, Mike Schultz",62,"65 F, overcast for first half, then partly cloudy, wind calm",NA,2,2015,"chatham",2,NA
"5338","S37236381","Wood Thrush","Hylocichla mustelina",27403,"1","US-NC","Chatham","MBBS, NC, Chatham Co, Route 02, Mason Neck","L935743",35.86032,-78.9906,2017-05-29,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Norman Budnitz, Mike Schultz; weather&#61;64-70 F, clear, wind calm; vehicles&#61;122; habitat&#61;1P,PO, 2M,M, 3M,P, 4M,H, 5BP,BP, 6BS,BO, 7 M,B, 8B,B, 9BO,B, 10S,M, 11BM,B, 12M,MW, 13M,P, 14S,S, 15S,B, 16BM,B, 17B,B, 18B,BO, 19B,B, 20O,O; notes&#61;GBHE rookery in vicinity of stops 9-12, White-breasted Nuthatch at stop 9 after time ran out","Norman Budnitz, Mike Schultz",122,NA,NA,1,2017,"chatham",2,NA
"5339","S46075923","Wood Thrush","Hylocichla mustelina",27403,"3","US-NC","Chatham","MBBS, NC, Chatham Co, Route 02, Mason Neck","L935743",35.86032,-78.9906,2018-05-27,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Norman Budnitz, Mike Schultz; weather&#61;70-75 F, clear, wind calm; vehicles&#61;90; habitat&#61;1P,PO, 2M,M, 3M,P, 4M,H, 5BP,BP, 6BS,BO, 7 M,B, 8B,B, 9BO,B, 10S,M, 11BM,B, 12M,MW, 13M,P, 14S,S, 15S,B, 16BM,B, 17B,B, 18B,BO, 19B,B, 20O,O; notes&#61;Osprey at stop 9 after time ran out","Norman Budnitz, Mike Schultz",90,NA,NA,3,2018,"chatham",2,NA
"5340","S57343578","Wood Thrush","Hylocichla mustelina",27403,"7","US-NC","Chatham","MBBS, NC, Chatham Co, Route 02, Mason Neck","L935743",35.86032,-78.9906,2019-05-19,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Norman Budnitz, Mike Schultz, Karen Hogan; weather&#61;68-75 F, clear, wind calm; vehicles&#61;110; habitat&#61;1P,PO, 2M,M, 3M,P, 4M,H, 5BP,BP, 6BS,BO, 7 M,B, 8B,B, 9BO,B, 10S,M, 11BM,B, 12M,MW, 13M,P, 14S,S, 15S,B, 16BM,B, 17B,B, 18B,BO, 19B,B, 20O,O; notes&#61;Scarlet Tanager after stop 2, Accipiter sp after stop 17","Norman Budnitz, Mike Schultz, Karen Hogan",110,NA,NA,7,2019,"chatham",2,NA
"5341","S6505879","Wood Thrush","Hylocichla mustelina",27403,"2","US-NC","Chatham","MBBS, NC, Chatham Co, Route 03, Bonsal Crossroad","L922791",35.67302,-78.98573,2010-05-30,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Haven Wiley; others&#61;Minna Wiley; weather&#61;high clouds, 75F, no wind, no rain; vehicles&#61;14; habitat&#61;1B,P, 2M,B, 3P,O, 4P,H, 5S,B, 6S,B, 7S,S, 8B,P, 9P,S, 10O,O, 11S,S, 12P,P, 13O,O, 14P,M, 15M,S, 16H,S, 17O,O, 18B,0, 19B,H, 20B,P; notes&#61; Chuck-will's-widow and Whip-poor-will singing at the same time at stop 1, Chuck-will's-widow also at stop 2, Blue-headed Vireos at stops 10 & 11 & 13 sang persistently in tall open pine woodland (distinctive slow sweet phrases including simple downslurs), Loggerhead Shrike on power line at stop 17 allowed close study","Haven Wiley",14,"high clouds, 75F, no wind, no rain",NA,2,2010,"chatham",3,NA
"5342","S8435675","Wood Thrush","Hylocichla mustelina",27403,"4","US-NC","Chatham","MBBS, NC, Chatham Co, Route 03, Bonsal Crossroad","L922791",35.67302,-78.98573,2011-06-18,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Haven Wiley; others&#61;Minna Wiley; vehicles&#61;30; habitat@16R&#61;H; weather&#61;overcast, no wind, 70-75F; habitat&#61;1B,P, 2M,B, 3P,H, 4P,H, 5S,B, 6S,B, 7S,S, 8B,P, 9P,S, 10O,O, 11S,S, 12P,P, 13O,O, 14P,M, 15M,S, 16H,H, 17O,O, 18B,0, 19B,H, 20B,P; notes&#61;CWWI at 4 stops, BHVI in usual place, secondary/shrub habitats maturing at several stops.","Haven Wiley",30,NA,NA,4,2011,"chatham",3,NA
"5343","S23493324","Wood Thrush","Hylocichla mustelina",27403,"3","US-NC","Chatham","MBBS, NC, Chatham Co, Route 03, Bonsal Crossroad","L922791",35.67302,-78.98573,2015-05-17,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Haven Wiley; others&#61;Minna Wiley; vehicles&#61;21; habitat@3R&#61;P(formerly S); habitat@9R&#61;M(formerly P); habitat@15L(formerly P); habitat@15R(formerly S); weather&#61;65F, clear, bright overcast, no wind; notes&#61;date earlier than in previous years for this route; earlier date perhaps explains the high number of singing Red-eyed Vireos; Whip-poor-will and Chuck-will's-widow at the first stop as usual; Blue-headed Vireo once again at stop 12 in pine flatwoods with sparse understory","Haven Wiley",21,"65F, clear, bright overcast, no wind","date earlier than in previous years for this route",3,2015,"chatham",3,NA
"5344","S30095873","Wood Thrush","Hylocichla mustelina",27403,"2","US-NC","Chatham","MBBS, NC, Chatham Co, Route 03, Bonsal Crossroad","L922791",35.67302,-78.98573,2016-06-05,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Haven Wiley; others&#61;Minna Wiley; vehicles&#61;9; habitat&#61;no changes; weather&#61;70F, sunny early becoming overcast, no wind; notes&#61;warm, calm, clear weather made for lots of singing; both Whip-poor-will and Chuck-will's-widow at the first few stops as usual; first Bobwhite in years","Haven Wiley",9,"70F, sunny early becoming overcast, no wind","warm, calm, clear weather made for lots of singing",2,2016,"chatham",3,NA
"5345","S37534504","Wood Thrush","Hylocichla mustelina",27403,"2","US-NC","Chatham","MBBS, NC, Chatham Co, Route 03, Bonsal Crossroad","L922791",35.67302,-78.98573,2017-06-04,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Haven Wiley; others&#61;Minna Wiley; vehicles&#61;9; habitat&#61;no changes; weather&#61;65F, scattered clouds, sunny, no wind; notes&#61;fewer Indigo Buntings but more Great Crested Flycatchers than usual","Haven Wiley",9,"65F, scattered clouds, sunny, no wind",NA,2,2017,"chatham",3,NA
"5346","S46296632","Wood Thrush","Hylocichla mustelina",27403,"1","US-NC","Chatham","MBBS, NC, Chatham Co, Route 03, Bonsal Crossroad","L922791",35.67302,-78.98573,2018-06-03,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Haven Wiley; others&#61;Minna Wiley; vehicles&#61;15; habitat@1R&#61;BB (formerly P); weather&#61;70-75F, overcast becoming clear, no wind; notes&#61;BHVI in pines with reduced understory as usual; no CWWI nor EWPW at stop 1R (both formerly regular here before habitat changed to B this year); CWWI heard at stop 3L (where occasionally heard formerly); EWPW heard 1.0 miles north of stop 1 (see pre-count on this date); BHVI singing in pine flatwoods (tall pines managed to reduce understory) in same habitat and same general location where it has occurred on these censuses for the past 20 years!","Haven Wiley",15,NA,"BHVI in pines with reduced understory as usual",1,2018,"chatham",3,NA
"5347","S57230615","Wood Thrush","Hylocichla mustelina",27403,"4","US-NC","Chatham","MBBS, NC, Chatham Co, Route 03, Bonsal Crossroad","L922791",35.67302,-78.98573,2019-06-09,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Haven Wiley; others&#61;Minna Wiley; vehicles&#61;7; habitat@11&#61;SS (formerly PP), @12&#61;SS (formerly PP); weather&#61;70F, thick overcast, no wind; notes&#61;large area along Moncure Flatwood Road, formerly mature pines, had been clearcut, but with remaining seed trees and scattered shrubs; no CWWI nor EWPW at stop 1 nor during 3 pre-count stops (both formerly regular here); EASO and GHOW heard at one of 3 pre-count stops; LOSH singing on Christian Chapel Church Rd (0.4 mile south of old US1) from trees in and beside large grassy field; no BHVI at stop 12 (formerly regular here before clear-cutting); this year is the first with hearing aids, which increased detection of distant birds and BGGN","Haven Wiley",7,"70F, thick overcast, no wind","large area along Moncure Flatwood Road, formerly mature pines, had been clearcut, but with remaining seed trees and scattered shrubs",4,2019,"chatham",3,NA
"5348","S6542079","Wood Thrush","Hylocichla mustelina",27403,"3","US-NC","Chatham","MBBS, NC, Chatham Co, Route 04, Henry Oldham Road","L930796",35.5797,-79.27682,2010-06-01,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;M. Schultz, L. Schultz; weather&#61;clear, 65F, light wind, no rain; vehicles&#61;18; notes&#61;low flying small plane",NA,18,"clear, 65F, light wind, no rain",NA,3,2010,"chatham",4,NA
"5349","S8365786","Wood Thrush","Hylocichla mustelina",27403,"2","US-NC","Chatham","MBBS, NC, Chatham Co, Route 04, Henry Oldham Road","L930796",35.5797,-79.27682,2011-05-28,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Michael Schultz; others&#61;Lois Schultz; weather&#61;low 80's, overcast, no wind at all (unusual); vehicles&#61;10","Michael Schultz",NA,NA,NA,2,2011,"chatham",4,NA
"5350","S10914666","Wood Thrush","Hylocichla mustelina",27403,"2","US-NC","Chatham","MBBS, NC, Chatham Co, Route 04, Henry Oldham Road","L930796",35.5797,-79.27682,2012-05-28,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Mike Schultz, Lois Schultz; weather&#61;daytime, 72 F, overcast, wind calm; habitat&#61;1M,M, 2S,P, 3B,B, 4B,B, 5M,M, 6B,O, 7B,BO, 8O,O, 9B,B, 10PS,PS, 11M,B, 12H,H, 13B,M, 14B,MW, 15BO,BO, 16O,S, 17O,O, 18O,OWB, 19H,O, 20M,M; vehicles&#61;6","Mike Schultz, Lois Schultz",NA,"daytime, 72 F, overcast, wind calm",NA,2,2012,"chatham",4,NA
"5351","S14418522","Wood Thrush","Hylocichla mustelina",27403,"4","US-NC","Chatham","MBBS, NC, Chatham Co, Route 04, Henry Oldham Road","L930796",35.5797,-79.27682,2013-05-26,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Mike Schultz, Lois Schultz; weather&#61;daytime, 50 F, wind calm; habitat&#61;1M,M, 2S,P, 3B,B, 4B,B, 5M,B, 6B,O, 7B,BO, 8O,O, 9B,B, 10PS,PS, 11M,B, 12HB,H, 13B,M, 14B,MW, 15BO,BO, 16O,S, 17O,O, 18O,OWB, 19H,O, 20M,M; vehicles&#61;3","Mike Schultz, Lois Schultz",NA,"daytime, 50 F, wind calm",NA,4,2013,"chatham",4,NA
"5352","S18551742","Wood Thrush","Hylocichla mustelina",27403,"3","US-NC","Chatham","MBBS, NC, Chatham Co, Route 04, Henry Oldham Road","L930796",35.5797,-79.27682,2014-05-25,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Mike Schultz, Lois Schultz; weather&#61;daytime, 55 F, overcast, wind calm; habitat&#61;1M,M, 2S,P, 3B,B, 4B,B, 5M,M, 6B,O, 7B,BO, 8O,O, 9B,B, 10O,O, 11M,B, 12H,H, 13B,M, 14B,MW, 15BO,BO, 16O,S, 17O,O, 18O,OWB, 19H,O, 20M,M; vehicles&#61;6","Mike Schultz, Lois Schultz",NA,"daytime, 55 F, overcast, wind calm",NA,3,2014,"chatham",4,NA
"5353","S23728955","Wood Thrush","Hylocichla mustelina",27403,"2","US-NC","Chatham","MBBS, NC, Chatham Co, Route 04, Henry Oldham Road","L930796",35.5797,-79.27682,2015-05-25,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Schultz, Michael; others&#61;Schultz, Lois; weather&#61;;55F; wind&#61;calm; vehicles&#61;1; habitat&#61;1M,M, 2S,P, 3B,B, 4B,B, 5M,M, 6B,O, 7B,BO, 8O,O, 9B,B, 10O,O, 11M,B, 12H,H, 13B,M, 14B,MW, 15BO,BO, 16O,S, 17O,O, 18O,OWB, 19H,O, 20M,M","Schultz, Michael",1,"",NA,2,2015,"chatham",4,NA
"5354","S30320694","Wood Thrush","Hylocichla mustelina",27403,"4","US-NC","Chatham","MBBS, NC, Chatham Co, Route 04, Henry Oldham Road","L930796",35.5797,-79.27682,2016-06-14,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;M. Schultz, L. Schultz; weather&#61;clear, 60F, no wind, no rain; vehicles&#61;13; habitat&#61;1M,M, 2S,P, 3B,B, 4B,B, 5M,M, 6B,O, 7B,BO, 8O,O, 9B,B, 10O,O, 11M,B, 12H,H, 13B,M, 14B,MW, 15BO,BO, 16O,S, 17O,O, 18O,OWB, 19H,O, 20M,M",NA,13,"clear, 60F, no wind, no rain",NA,4,2016,"chatham",4,NA
