route,date,time,observers,spec_code,common_name,count,year,route_num,hab_hm,hab_p,hab_o,hab_b,hab_other,vehicles,notes
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,ACFL,Acadian Flycatcher,3,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,EAPH,E Phoebe,2,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,EAKI,E Kingbird,2,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,WEVI,White-eyed Vireo,4,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,YTVI,Yellow-throated Vireo,3,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,REVI,Red-eyed Vireo,25,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,BLJA,Blue Jay,3,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,AMCR,Am Crow,23,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,BARS,Barn Swallow,3,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,CACH,Carolina Chickadee,6,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,TUTI,Tufted Titmouse,7,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,CARW,Carolina Wren,15,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,BGGN,B-g Gnatcatcher,9,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,EABL,E Bluebird,3,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,WOTH,Wood Thrush,11,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,NOMO,N Mockingbird,7,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,BRTH,Brown Thrasher,3,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,EUST,Eur Starling,1,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,CEDW,Cedar Waxwing,2,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,NOPA,Northern Parula,1,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,YTWA,Yellow-throated Warbler,4,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,PIWA,Pine Warbler,10,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,PRAW,Prairie Warbler,2,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,BAWW,Black-and-white Warbler,1,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,OVEN,Ovenbird,10,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,COYE,Com Yellowthroat,3,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,HOWA,Hooded Warbler,7,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,YBCH,Yellow-breasted Chat,10,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,SUTA,Summer Tanager,4,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,EATO,E Towhee,1,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,CHSP,Chipping Sparrow,9,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,GRSP,Grasshopper Sparrow,2,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,NOCA,N Cardinal,24,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,BLGR,Blue Grosbeak,5,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,INBU,Indigo Bunting,16,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,RWBL,Red-wing Blackbird,7,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,EAME,E Meadowlark,2,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,COGR,Com Grackle,5,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,BHCO,Brown-headed Cowbird,11,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,OROR,Orchard Oriole,3,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 7, Rives Chapel Road E",6/8/2002,5:33,Will Cook,AMGO,Am Goldfinch,5,2002,7,,,,,,,"Cedar Waxwings and a Black-and-white Warbler! Also lots of Ovenbirds, Hooded Warblers, and Wood Thrushes."
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,NOBO,Northern Bobwhite,4,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,KILL,Killdeer,4,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,MODO,Mourning Dove,11,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,YBCU,Yellow-billed Cuckoo,2,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,WPWI,Whip-Poor-Will,1,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,CHSW,Chimney Swift,1,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,RBWO,Red-bellied Woodpecker,5,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,NOFL,N Flicker,1,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,EAWP,E Wood-Pewee,2,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,ACFL,Acadian Flycatcher,2,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,EAPH,E Phoebe,1,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,EAKI,E Kingbird,1,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,REVI,Red-eyed Vireo,7,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,AMCR,Am Crow,28,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,BARS,Barn Swallow,20,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,CACH,Carolina Chickadee,2,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,TUTI,Tufted Titmouse,1,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,BHNU,Brown-headed Nuthatch,6,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,CARW,Carolina Wren,4,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,BGGN,B-g Gnatcatcher,7,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,EABL,E Bluebird,6,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,WOTH,Wood Thrush,7,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,AMRO,Am Robin,16,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,NOMO,N Mockingbird,5,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,BRTH,Brown Thrasher,1,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,EUST,Eur Starling,6,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,NOPA,Northern Parula,1,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,PIWA,Pine Warbler,10,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,PRAW,Prairie Warbler,2,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,OVEN,Ovenbird,8,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,COYE,Com Yellowthroat,2,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,HOWA,Hooded Warbler,2,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,YBCH,Yellow-breasted Chat,3,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,SUTA,Summer Tanager,5,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,SCTA,Scarlet Tanager,1,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,EATO,E Towhee,10,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,CHSP,Chipping Sparrow,27,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,FISP,Field Sparrow,1,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,NOCA,N Cardinal,29,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,BLGR,Blue Grosbeak,1,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,INBU,Indigo Bunting,16,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,EAME,E Meadowlark,2,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,COGR,Com Grackle,51,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,HOFI,House Finch,5,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 8, Terrells NW",6/18/2002,5:30,Judy Murray and Marty Girolami,AMGO,Am Goldfinch,6,2002,8,,,,,,,Lots of Barn Swallows and warblers!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,CAGO,Canada Goose,6,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,RSHA,Red-shouldered Hawk,4,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,NOBO,Northern Bobwhite,4,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,MODO,Mourning Dove,12,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,YBCU,Yellow-billed Cuckoo,5,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,CHSW,Chimney Swift,5,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,RTHU,Ruby-thr Hummingbird,4,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,RHWO,Red-headed Woodpecker,1,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,RBWO,Red-bellied Woodpecker,15,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,DOWO,Downy Woodpecker,1,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,HAWO,Hairy Woodpecker,1,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,NOFL,N Flicker,1,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,PIWO,Pileated Woodpecker,1,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,EAWP,E Wood-Pewee,1,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,ACFL,Acadian Flycatcher,1,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,EAPH,E Phoebe,3,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,YTVI,Yellow-throated Vireo,1,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,REVI,Red-eyed Vireo,6,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,BLJA,Blue Jay,12,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,AMCR,Am Crow,21,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,FICR,Fish Crow,3,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,CACH,Carolina Chickadee,10,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,TUTI,Tufted Titmouse,24,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,WBNU,White-br Nuthatch,3,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,BHNU,Brown-headed Nuthatch,8,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,CARW,Carolina Wren,19,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,BGGN,B-g Gnatcatcher,2,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,EABL,E Bluebird,10,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,WOTH,Wood Thrush,20,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,AMRO,Am Robin,2,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,NOMO,N Mockingbird,5,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,BRTH,Brown Thrasher,9,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,EUST,Eur Starling,1,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,NOPA,Northern Parula,2,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,PIWA,Pine Warbler,15,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,PRAW,Prairie Warbler,1,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,OVEN,Ovenbird,6,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,COYE,Com Yellowthroat,1,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,HOWA,Hooded Warbler,2,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,YBCH,Yellow-breasted Chat,3,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,SUTA,Summer Tanager,8,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,SCTA,Scarlet Tanager,4,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,EATO,E Towhee,12,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,CHSP,Chipping Sparrow,7,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,NOCA,N Cardinal,34,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,BLGR,Blue Grosbeak,1,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,INBU,Indigo Bunting,7,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,RWBL,Red-wing Blackbird,2,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,BHCO,Brown-headed Cowbird,4,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,OROR,Orchard Oriole,2,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
"Route 9, Mount Gilead Church Road SE",6/16/2002,5:30,Shelley Theye and Lee Van Malssen,HOFI,House Finch,1,2002,9,,,,,,,All six woodpeckers -- and lots of tanagers and Wood Thrushes!
